qid	label	docid	context_only_jaccard	context_only_overlap_bigram	context_only_overlap_tfidf	context_only_query_overlap	context_only_similarity	embedding_similarity	goal_only_jaccard	goal_only_overlap_bigram	goal_only_overlap_tfidf	goal_only_query_overlap	goal_only_similarity	progress_alignment_abs_diff	query_length	query_overlap_ratio	retrieved_text_length	retriever_score	source_aa_lcr	source_aa_omniscience_accuracy	source_aai	source_context_window	source_critpt	source_gdpval_aa	source_gpqa_diamond	source_hle	source_ifbench	source_scicode	source_tau_squared_bench_telecom	source_terminal_bench_hard	state_only_jaccard	state_only_overlap_bigram	state_only_overlap_tfidf	state_only_query_overlap	state_only_similarity	step_index	success_flag	task_match	task_variation_match	text_overlap_bigram	text_overlap_jaccard	text_overlap_tfidf	total_steps	trajectory_length	agent_type__anthropic_claude_3_haiku	agent_type__anthropic_claude_opus_4	agent_type__anthropic_claude_opus_4_6	agent_type__anthropic_claude_sonnet_4_6	agent_type__deepseek_deepseek_chat_v3_1	agent_type__deepseek_deepseek_r1	agent_type__deepseek_deepseek_r1_0528	agent_type__deepseek_deepseek_v3_2	agent_type__google_gemini_2_5_flash	agent_type__google_gemini_2_5_flash_lite	agent_type__google_gemini_2_5_pro	agent_type__google_gemma_4_31b_it	agent_type__meta_llama_llama_3_3_70b_instruct	agent_type__meta_llama_llama_4_maverick	agent_type__minimax_minimax_m1	agent_type__minimax_minimax_m2	agent_type__mistralai_mistral_large_2512	agent_type__openai_gpt_oss_120b	agent_type__openai_gpt_oss_20b	agent_type__qwen_qwen3_235b_a22b	agent_type__qwen_qwen3_32b	agent_type__qwen_qwen3_5_flash_02_23	agent_type__qwen_qwen3_max	agent_type__seq_2_seq	agent_type__x_ai_grok_3_mini	agent_type__x_ai_grok_4_20	agent_type__x_ai_grok_4_fast	agent_type__z_ai_glm_4_5	agent_type__z_ai_glm_5
17	6.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_5|||look_at_obj_in_light|||variation_id_f91a79560db83357a01c28abe9899d00|||5	0.1746987951807229	0.09771986970684039	0.6167445066193867	0.18831168831168832	0.3991815019079257	0.3597973979166109	0.7142857142857143	0.42857142857142855	0.789261027841443	0.8333333333333334	0.40773344021822466	6.0	498.0	0.2469879518072289	71.0	0.12945403158664703	55.0	31.0	27.0	128.0	1.0	9.0	81.0	15.0	40.0	40.0	37.0	16.0	0.5769230769230769	0.3684210526315789	0.5861737435435709	0.7142857142857143	0.2950166078228402	0.0	1.0	1.0	0.0	0.16176470588235295	0.22905027932960895	0.5539755551842028	9.0	3.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	6.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_15|||look_at_obj_in_light|||variation_id_f91a79560db83357a01c28abe9899d00|||5	0.14285714285714285	0.0701219512195122	0.6417514235187728	0.16233766233766234	0.38929340157965037	0.3687455597228408	0.18181818181818182	0.08333333333333333	0.24600062817175133	0.3333333333333333	0.6029791982918193	18.0	498.0	0.22289156626506024	104.0	0.13597317039966583	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.5172413793103449	0.21568627450980393	0.6283153062185278	0.7142857142857143	0.3978724238583566	0.0	1.0	1.0	0.0	0.09836065573770492	0.19680851063829788	0.5420094834199343	21.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
17	6.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_20|||look_at_obj_in_light|||variation_id_f91a79560db83357a01c28abe9899d00|||5	0.11627906976744186	0.038834951456310676	0.4615997582870476	0.12987012987012986	0.5468642751191778	0.37293280841639664	0.7142857142857143	0.42857142857142855	0.9015505831438324	0.8333333333333334	0.4218928513522301	1.0	498.0	0.24096385542168675	86.0	0.13907881081104279	59.0	36.0	43.0	1000.0	1.0	48.0	80.0	11.0	42.0	44.0	79.0	42.0	0.5925925925925926	0.2608695652173913	0.5149974562871864	0.7619047619047619	0.3536409555559049	0.0	1.0	1.0	0.0	0.1246376811594203	0.2185792349726776	0.5454542480851964	4.0	3.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	9.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_1|||pick_and_place_simple|||variation_id_05c73c5a85edb2256a1e13c64b7dd4e9|||6	0.1270718232044199	0.0375	0.3414670141198323	0.1503267973856209	0.42920962287277487	0.3164806737266059	0.3333333333333333	0.1111111111111111	0.6789291500047769	0.6	0.33746704835375146	3.0	366.0	0.2	120.0	0.10015996545553207	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.18181818181818182	0.037037037037037035	0.06625008186356374	0.4	0.611762002081434	0.0	1.0	1.0	0.0	0.06666666666666667	0.16753926701570682	0.2522998232264897	8.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
18	3.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_10|||pick_and_place_simple|||variation_id_05c73c5a85edb2256a1e13c64b7dd4e9|||6	0.1242603550295858	0.046052631578947366	0.46689495384581203	0.13725490196078433	0.4012072695514798	0.34456753955337516	0.375	0.2857142857142857	0.835863361389132	0.6	0.19169171754049472	7.0	366.0	0.16875	26.0	0.1187267154455185	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.18181818181818182	0.037037037037037035	0.06333456967541724	0.4	0.5962709013509067	0.0	1.0	1.0	0.0	0.06790123456790123	0.15168539325842698	0.27018544181647186	8.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
18	3.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_5|||pick_and_place_simple|||variation_id_05c73c5a85edb2256a1e13c64b7dd4e9|||6	0.1242603550295858	0.046357615894039736	0.4184792467498885	0.13725490196078433	0.4067855920250677	0.3279670523963676	0.3333333333333333	0.1111111111111111	0.6789291500047769	0.6	0.33746704835375146	7.0	366.0	0.16875	26.0	0.10756228119134903	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.18181818181818182	0.037037037037037035	0.06625008186356374	0.4	0.611762002081434	0.0	1.0	1.0	0.0	0.06811145510835913	0.15168539325842698	0.25698337201619376	8.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
18	3.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_20|||pick_and_place_simple|||variation_id_05c73c5a85edb2256a1e13c64b7dd4e9|||6	0.1270718232044199	0.040123456790123455	0.46232178566480364	0.1503267973856209	0.4109359117983309	0.36065244042241273	0.375	0.125	0.5089802514229393	0.6	0.2533570122424745	6.0	366.0	0.19375	18.0	0.13007012009620667	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.17647058823529413	0.0	0.12360869342982934	0.3	0.6443934611108849	0.0	1.0	1.0	0.0	0.06725146198830409	0.164021164021164	0.27179967924775134	7.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
18	9.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_15|||pick_and_place_simple|||variation_id_05c73c5a85edb2256a1e13c64b7dd4e9|||6	0.10674157303370786	0.028938906752411574	0.34276881007019333	0.12418300653594772	0.4415246341316598	0.3499776910371985	0.3333333333333333	0.1111111111111111	0.6789291500047769	0.6	0.33746704835375146	2.0	366.0	0.18125	114.0	0.12248434126377106	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.2	0.043478260869565216	0.19759728785904165	0.4	0.591741177380947	0.0	1.0	1.0	0.0	0.058997050147492625	0.15343915343915343	0.25519042494092115	8.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20	2.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_5|||pick_heat_then_place_in_recep|||variation_id_9bdfae6e2f54973f9b8d4d51906c7d7e|||3	0.2810810810810811	0.24773413897280966	0.629442604994687	0.29545454545454547	0.35359419198022496	0.30559360882796877	0.2	0.0	0.39633354729898873	0.3333333333333333	0.3647911789862692	3.0	484.0	0.3422459893048128	84.0	0.09338743984699249	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.3333333333333333	0.18518518518518517	0.29023661403923295	0.42105263157894735	0.4763878139997954	0.0	1.0	1.0	0.0	0.2722222222222222	0.3248730964467005	0.2845071090287982	9.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20	8.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_1|||pick_heat_then_place_in_recep|||variation_id_9bdfae6e2f54973f9b8d4d51906c7d7e|||3	0.27979274611398963	0.21727019498607242	0.6538046617951858	0.3068181818181818	0.32985225944231916	0.2989706167871937	0.7142857142857143	0.6666666666666666	1.0	0.8333333333333334	0.2887758239551488	5.0	484.0	0.34759358288770054	86.0	0.08938338607549667	66.0	39.0	35.0	1000.0	3.0	21.0	84.0	21.0	49.0	43.0	54.0	27.0	0.16666666666666666	0.03571428571428571	0.06597952321310607	0.21052631578947367	0.5580808221613627	0.0	1.0	1.0	0.0	0.2513089005235602	0.32019704433497537	0.3135518245591814	7.0	2.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	8.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_15|||pick_heat_then_place_in_recep|||variation_id_9bdfae6e2f54973f9b8d4d51906c7d7e|||3	0.28125	0.23380281690140844	0.6600362576096649	0.3068181818181818	0.34246187674761924	0.31827045555284034	0.4444444444444444	0.2222222222222222	0.47045791229332545	0.6666666666666666	0.45940084066335485	5.0	484.0	0.35294117647058826	53.0	0.1012960746884346	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.16666666666666666	0.03571428571428571	0.06597952321310607	0.21052631578947367	0.5580811908833538	0.0	1.0	1.0	0.0	0.2671957671957672	0.3283582089552239	0.30601261296227	7.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20	8.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_20|||pick_heat_then_place_in_recep|||variation_id_9bdfae6e2f54973f9b8d4d51906c7d7e|||3	0.2712765957446808	0.20630372492836677	0.6172892386516893	0.2897727272727273	0.33635945247294413	0.3214851943560746	0.4444444444444444	0.2222222222222222	0.47045791229332545	0.6666666666666666	0.45940084066335485	4.0	484.0	0.31016042780748665	77.0	0.10335276275873184	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.2	0.034482758620689655	0.14807367818893563	0.2631578947368421	0.6352271176594833	0.0	1.0	1.0	0.0	0.2152230971128609	0.28431372549019607	0.263146269993319	8.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20	2.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_10|||pick_heat_then_place_in_recep|||variation_id_9bdfae6e2f54973f9b8d4d51906c7d7e|||3	0.28205128205128205	0.22437673130193905	0.6139880222348955	0.3125	0.3338623918467123	0.3124288117226452	0.25	0.08333333333333333	0.31804014972852507	0.5	0.4587110093748809	5.0	484.0	0.35294117647058826	81.0	0.09761173278093338	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.20833333333333334	0.07142857142857142	0.28313965980232636	0.2631578947368421	0.48657007883182285	0.0	1.0	1.0	0.0	0.25906735751295334	0.3173076923076923	0.2796291013139806	15.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
21	1.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_10|||pick_two_obj_and_place|||variation_id_3a436c64ed389eaf2de410cc276161fb|||2	0.24358974358974358	0.16342412451361868	0.5489811489946982	0.2773722627737226	0.3430701335616695	0.3025733964950032	0.15384615384615385	0.0	0.11324385758165297	0.25	0.3976533286695799	5.0	306.0	0.32666666666666666	83.0	0.09155052900314331	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.19047619047619047	0.0	0.1296366124175409	0.25	0.6212896876755206	0.0	1.0	1.0	0.0	0.18213058419243985	0.28994082840236685	0.24827874889763346	9.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
21	7.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_5|||pick_two_obj_and_place|||variation_id_3a436c64ed389eaf2de410cc276161fb|||2	0.2714285714285714	0.21658986175115208	0.6950822849893848	0.2773722627737226	0.3668544316861043	0.2930373453295539	0.14285714285714285	0.0	0.07887456634415216	0.25	0.38267967767221484	2.0	306.0	0.35333333333333333	110.0	0.08587076514959335	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.5833333333333334	0.32432432432432434	0.459353881584183	0.875	0.4567592643327379	0.0	1.0	1.0	0.0	0.23595505617977527	0.32919254658385094	0.2848546045980148	10.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
21	7.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_1|||pick_two_obj_and_place|||variation_id_3a436c64ed389eaf2de410cc276161fb|||2	0.25	0.18076923076923077	0.5660865505600089	0.2846715328467153	0.33791747775332115	0.28974879277255755	0.14285714285714285	0.0	0.07887456634415216	0.25	0.38267967767221484	5.0	306.0	0.35333333333333333	114.0	0.08395422995090485	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.5555555555555556	0.30434782608695654	0.28980917994143174	0.625	0.527886341959724	0.0	1.0	1.0	0.0	0.21724137931034482	0.31547619047619047	0.2614824260201405	10.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
21	7.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_15|||pick_two_obj_and_place|||variation_id_3a436c64ed389eaf2de410cc276161fb|||2	0.2549019607843137	0.1865079365079365	0.565020864812344	0.2846715328467153	0.3468366290871744	0.3103583979584451	0.14285714285714285	0.0	0.07887456634415216	0.25	0.38267967767221484	4.0	306.0	0.35333333333333333	110.0	0.0963222086429596	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.2608695652173913	0.07142857142857142	0.08697341125965129	0.375	0.579006145710798	0.0	1.0	1.0	0.0	0.22105263157894736	0.31547619047619047	0.25233776291110427	10.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
21	7.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-3-mini_rank_20|||pick_two_obj_and_place|||variation_id_3a436c64ed389eaf2de410cc276161fb|||2	0.23717948717948717	0.16602316602316602	0.5425027605308547	0.27007299270072993	0.3626997022657254	0.31299337500861124	0.15384615384615385	0.0	0.07038769182443401	0.25	0.44698170420146904	3.0	306.0	0.32666666666666666	22.0	0.09796474128961563	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.6666666666666666	0.3333333333333333	0.3594163676785043	0.75	0.4890874839038921	0.0	1.0	0.0	0.0	0.2	0.2916666666666667	0.21353478781345764	4.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
22	6.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_10|||pick_and_place_simple|||variation_id_d799496a71bdbba41f473d13d68a7d7d|||1	0.3793103448275862	0.29770992366412213	0.5745206664949948	0.42857142857142855	0.4213051157637761	0.3778554730137278	0.25	0.0	0.11788055580922124	0.4	0.3746546224587616	1.0	142.0	0.4943820224719101	90.0	0.14277464151382446	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.35443037974683544	0.43137254901960786	0.17791773274082692	12.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
22	0.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_1|||pick_and_place_simple|||variation_id_d799496a71bdbba41f473d13d68a7d7d|||1	0.4024390243902439	0.3225806451612903	0.7158696091115669	0.42857142857142855	0.41374868856515673	0.3550191407894443	0.25	0.0	0.050758402169275775	0.4	0.4306456459940778	1.0	142.0	0.5056179775280899	89.0	0.12603841722011566	61.0	22.0	36.0	205.0	1.0	27.0	78.0	13.0	72.0	36.0	87.0	26.0	1.0	1.0	1.0	1.0	5.168938995105961e-07	0.0	1.0	1.0	0.0	0.37748344370860926	0.4639175257731959	0.24841053392571358	15.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
22	6.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_20|||pick_and_place_simple|||variation_id_d799496a71bdbba41f473d13d68a7d7d|||1	0.36470588235294116	0.26717557251908397	0.671684632637717	0.4025974025974026	0.4261104498071263	0.38432130917268054	0.1	0.0	0.06527806370325302	0.2	0.5648707391445084	1.0	142.0	0.4606741573033708	108.0	0.14770275354385376	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.2857142857142857	0.12	0.2600333042489558	0.6	0.5382979413458508	0.0	1.0	0.0	0.0	0.27976190476190477	0.4019607843137255	0.2283753357802305	10.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
22	6.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_5|||pick_and_place_simple|||variation_id_d799496a71bdbba41f473d13d68a7d7d|||1	0.32323232323232326	0.22560975609756098	0.662515680406133	0.4155844155844156	0.3791308730513094	0.36894331156245974	0.1	0.0	0.06527806370325302	0.2	0.5648707391445084	4.0	142.0	0.4606741573033708	100.0	0.13611896336078644	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.0625	0.0	0.0	0.1	0.6374723352805577	0.0	1.0	0.0	0.0	0.233502538071066	0.35344827586206895	0.2368585466674228	10.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
22	6.0	run_ltr_train_openrouter34_s42_bundle_z-ai_glm-4.5_rank_15|||pick_and_place_simple|||variation_id_d799496a71bdbba41f473d13d68a7d7d|||1	0.3473684210526316	0.271523178807947	0.6516619500649138	0.42857142857142855	0.4321497325467946	0.38182307328167386	0.25	0.0	0.050758402169275775	0.4	0.4306456459940778	4.0	142.0	0.5056179775280899	95.0	0.14578860998153687	61.0	22.0	36.0	205.0	1.0	27.0	78.0	13.0	72.0	36.0	87.0	26.0	0.2631578947368421	0.09090909090909091	0.3290223652625766	0.5	0.3775726654032912	0.0	1.0	1.0	0.0	0.32558139534883723	0.4205607476635514	0.22938464793386215	15.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
23	9.0	run_ltr_train_openrouter34_s42_bundle_minimax_minimax-m1_rank_5|||look_at_obj_in_light|||variation_id_a041d41f6c8af33a3799c3ebb9d684db|||3	0.3008849557522124	0.2146341463414634	0.5825266472386226	0.3008849557522124	0.4318982513658919	0.28468183708359845	1.0	1.0	1.0	1.0	1.0879927649548433e-06	1.0	328.0	0.4344262295081967	103.0	0.08104371279478073	31.0	15.0	13.0	1000.0	0.0	0.0	47.0	4.0	32.0	18.0	19.0	2.0	0.21428571428571427	0.047619047619047616	0.3855368688353735	0.6	0.4956213594178404	0.0	1.0	1.0	0.0	0.33620689655172414	0.424	0.49234886381247933	4.0	3.0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	3.0	run_ltr_train_openrouter34_s42_bundle_minimax_minimax-m1_rank_20|||look_at_obj_in_light|||variation_id_a041d41f6c8af33a3799c3ebb9d684db|||3	0.33076923076923076	0.244	0.5020378292848365	0.3805309734513274	0.3403028745149454	0.3110545567410013	0.6666666666666666	0.6666666666666666	0.9242554591658634	0.8	0.39710021312889543	3.0	328.0	0.47540983606557374	38.0	0.09675478935241699	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.14285714285714285	0.05263157894736842	0.2829115623024545	0.4	0.47981641099124	0.0	1.0	1.0	0.0	0.3161764705882353	0.4142857142857143	0.35134466850941914	4.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
23	3.0	run_ltr_train_openrouter34_s42_bundle_minimax_minimax-m1_rank_10|||look_at_obj_in_light|||variation_id_a041d41f6c8af33a3799c3ebb9d684db|||3	0.366412213740458	0.2637795275590551	0.6403548993346845	0.4247787610619469	0.3051423377268145	0.2958716467449817	0.375	0.1111111111111111	0.32063776818495426	0.6	0.28231671236756006	4.0	328.0	0.45901639344262296	123.0	0.0875399261713028	55.0	31.0	27.0	128.0	1.0	9.0	81.0	15.0	40.0	40.0	37.0	16.0	0.12	0.029411764705882353	0.18862939577049637	0.3	0.5150351578878227	0.0	1.0	1.0	0.0	0.2733812949640288	0.39436619718309857	0.416305049961089	9.0	5.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	3.0	run_ltr_train_openrouter34_s42_bundle_minimax_minimax-m1_rank_1|||look_at_obj_in_light|||variation_id_a041d41f6c8af33a3799c3ebb9d684db|||3	0.4016393442622951	0.30042918454935624	0.7643939749389027	0.4336283185840708	0.27998096476837697	0.24595239494063495	1.0	1.0	1.0	1.0	5.973958241227552e-07	5.0	328.0	0.4672131147540984	20.0	0.06049247831106186	31.0	15.0	13.0	1000.0	0.0	0.0	47.0	4.0	32.0	18.0	19.0	2.0	0.21052631578947367	0.1	0.2379267512058672	0.4	0.5135287415135391	0.0	1.0	1.0	0.0	0.336	0.4351145038167939	0.5022590472598243	6.0	1.0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	3.0	run_ltr_train_openrouter34_s42_bundle_minimax_minimax-m1_rank_15|||look_at_obj_in_light|||variation_id_a041d41f6c8af33a3799c3ebb9d684db|||3	0.3488372093023256	0.2612244897959184	0.5967981008082686	0.39823008849557523	0.3212013055914504	0.306255132168425	0.375	0.1111111111111111	0.32063776818495426	0.6	0.28231671236756006	3.0	328.0	0.45081967213114754	124.0	0.09379211068153381	55.0	31.0	27.0	128.0	1.0	9.0	81.0	15.0	40.0	40.0	37.0	16.0	0.21052631578947367	0.1	0.2379267512058672	0.4	0.5135285937016831	0.0	1.0	1.0	0.0	0.2783882783882784	0.3900709219858156	0.39002632211140903	9.0	5.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	4.0	run_ltr_train_openrouter34_s42_bundle_minimax_minimax-m1_rank_5|||pick_and_place_simple|||variation_id_61f2043143961ca6b64a5fddd146708d|||4	0.30666666666666664	0.23770491803278687	0.4583091622174707	0.34328358208955223	0.3823105166911652	0.27257369335117043	0.42857142857142855	0.0	0.10937727169891318	0.6	0.16703963395676555	7.0	228.0	0.4266666666666667	81.0	0.07429627329111099	39.0	24.0	32.0	128.0	1.0	19.0	75.0	11.0	49.0	39.0	79.0	33.0	0.6	0.45454545454545453	0.6755262069448236	0.75	0.3829497595730232	0.0	1.0	1.0	0.0	0.2620689655172414	0.38095238095238093	0.3281497924349992	15.0	5.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	4.0	run_ltr_train_openrouter34_s42_bundle_minimax_minimax-m1_rank_20|||pick_and_place_simple|||variation_id_61f2043143961ca6b64a5fddd146708d|||4	0.3170731707317073	0.1513157894736842	0.3472107488421315	0.3880597014925373	0.34520435704670716	0.2982547617744391	1.0	1.0	1.0	1.0	1.0589398965328149e-06	7.0	228.0	0.4533333333333333	20.0	0.0889558270573616	35.0	24.0	23.0	256.0	0.0	18.0	68.0	4.0	36.0	36.0	25.0	16.0	0.21739130434782608	0.07692307692307693	0.06167694333569945	0.3125	0.5607821096084666	0.0	1.0	1.0	0.0	0.20114942528735633	0.37362637362637363	0.2661574621584393	8.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
